seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Bok_Choy_00016,Bok Choy,21.12,73.81,344,paper_envelope,11.28,shallow,94.38,vacuum_dried,25.8,84.57,65.29,medium,1919,no
Bok_Choy_00017,Bok Choy,39.51,73.82,492,hermetic_foil,7.29,shallow,60.13,sun_dried,25.63,87.38,0.34,non-viable,2434,yes
Bok_Choy_00018,Bok Choy,18.73,57.28,414,paper_envelope,9.55,none,90.81,air-dried,28.55,76.5,54.85,low,2291,yes
Bok_Choy_00019,Bok Choy,36.69,67.35,386,plastic,8.76,shallow,61.8,sun_dried,25.13,79.74,0.0,non-viable,410,yes
Bok_Choy_00020,Bok Choy,11.83,56.84,192,paper_envelope,9.9,physiological,74.2,air-dried,21.6,69.17,60.15,low,2771,yes
Bok_Choy_00021,Bok Choy,12.8,22.06,277,paper_envelope,5.61,none,66.06,silica_gel_dried,18.91,85.02,64.73,low,2334,yes
Bok_Choy_00022,Bok Choy,14.65,24.75,161,hermetic_foil,3.0,none,82.99,silica_gel_dried,26.38,80.44,83.32,medium,1725,no
Bok_Choy_00023,Bok Choy,20.69,47.63,460,hermetic_foil,5.35,none,76.35,silica_gel_dried,21.18,90.88,48.05,low,607,yes
Bok_Choy_00024,Bok Choy,21.01,73.98,314,hermetic_foil,6.85,shallow,78.5,air-dried,27.23,86.12,55.71,low,2774,yes
Bok_Choy_00025,Bok Choy,18.33,85.75,22,plastic,9.75,none,66.0,silica_gel_dried,27.77,60.66,53.96,low,2049,yes
Bok_Choy_00026,Bok Choy,9.38,22.14,253,hermetic_foil,3.0,shallow,79.42,silica_gel_dried,20.27,88.34,77.94,medium,2022,no
Bok_Choy_00027,Bok Choy,38.58,46.5,561,plastic,6.94,none,88.73,air-dried,20.16,60.95,1.23,non-viable,987,yes
Bok_Choy_00028,Bok Choy,22.66,36.11,475,hermetic_foil,4.53,none,92.12,silica_gel_dried,28.7,88.48,62.12,low,1998,yes
Bok_Choy_00029,Bok Choy,14.16,78.69,59,plastic,9.76,shallow,71.22,vacuum_dried,20.96,94.55,61.04,low,1943,yes
Bok_Choy_00030,Bok Choy,25.61,80.91,511,hermetic_foil,7.92,shallow,83.7,vacuum_dried,25.6,76.83,33.29,non-viable,1008,yes
Bok_Choy_00031,Bok Choy,31.09,34.86,476,plastic,5.35,shallow,91.41,silica_gel_dried,20.67,67.94,43.05,low,1691,yes
Bok_Choy_00032,Bok Choy,40.15,71.18,190,hermetic_foil,7.93,shallow,84.8,silica_gel_dried,25.97,60.33,0.0,non-viable,1172,yes
Bok_Choy_00033,Bok Choy,18.48,72.69,563,paper_envelope,11.44,none,88.22,air-dried,17.6,65.26,29.39,non-viable,2469,yes
Bok_Choy_00034,Bok Choy,0.27,32.75,567,hermetic_foil,3.0,none,90.39,silica_gel_dried,27.54,77.63,48.5,low,2780,yes
Bok_Choy_00035,Bok Choy,15.72,51.23,244,hermetic_foil,6.07,none,87.12,silica_gel_dried,29.75,88.23,86.03,high,2176,no
Bok_Choy_00036,Bok Choy,17.51,64.66,505,glass_jar,6.48,physiological,99.0,vacuum_dried,26.49,90.5,49.24,low,1945,yes
Bok_Choy_00037,Bok Choy,37.16,21.88,131,hermetic_foil,3.23,shallow,88.14,air-dried,20.39,83.92,58.07,low,892,yes
Bok_Choy_00038,Bok Choy,13.56,49.13,485,paper_envelope,8.87,none,66.58,silica_gel_dried,23.33,63.04,33.61,non-viable,301,yes
Bok_Choy_00039,Bok Choy,39.81,31.16,21,glass_jar,4.4,none,92.85,air-dried,25.04,94.7,56.91,low,2091,yes
Bok_Choy_00040,Bok Choy,17.8,59.02,167,plastic,8.46,shallow,62.47,air-dried,17.89,86.15,49.52,low,1435,yes
Bok_Choy_00041,Bok Choy,40.77,80.69,274,plastic,10.14,none,76.4,vacuum_dried,19.24,74.93,0.89,non-viable,1798,yes
Bok_Choy_00042,Bok Choy,-4.61,57.78,388,plastic,8.23,none,75.95,silica_gel_dried,27.03,88.48,69.03,medium,51,yes
Bok_Choy_00043,Bok Choy,37.24,22.59,316,plastic,4.14,none,65.77,silica_gel_dried,29.18,80.6,35.07,non-viable,613,yes
Bok_Choy_00044,Bok Choy,38.76,22.14,14,plastic,6.49,none,61.44,air-dried,19.08,81.1,31.35,non-viable,1952,yes
Bok_Choy_00045,Bok Choy,40.17,63.6,242,hermetic_foil,5.91,shallow,73.96,vacuum_dried,17.21,94.0,3.67,non-viable,634,yes
Bok_Choy_00046,Bok Choy,-4.39,43.61,346,plastic,6.77,none,87.52,silica_gel_dried,29.72,88.04,87.66,high,169,no
Bok_Choy_00047,Bok Choy,3.07,61.23,565,paper_envelope,9.77,shallow,66.37,air-dried,19.8,69.18,33.93,non-viable,1138,yes
Bok_Choy_00048,Bok Choy,25.73,31.78,340,hermetic_foil,3.7,none,91.62,sun_dried,26.68,66.13,89.28,high,2158,no
Bok_Choy_00049,Bok Choy,-3.8,75.93,92,paper_envelope,10.41,none,60.39,air-dried,20.69,66.03,55.7,low,946,yes
Bok_Choy_00050,Bok Choy,-2.01,81.97,367,paper_envelope,11.59,none,82.41,vacuum_dried,29.24,75.91,61.71,low,2023,yes
Bok_Choy_00051,Bok Choy,5.39,84.02,455,hermetic_foil,7.68,none,81.04,air-dried,23.99,73.6,51.95,low,906,yes
Bok_Choy_00052,Bok Choy,19.08,41.89,428,hermetic_foil,3.37,none,73.37,air-dried,21.23,75.85,61.05,low,462,yes
Bok_Choy_00053,Bok Choy,20.66,67.57,509,plastic,8.42,none,84.03,vacuum_dried,17.67,62.19,38.14,non-viable,121,yes
Bok_Choy_00054,Bok Choy,-3.39,40.09,35,paper_envelope,8.89,physiological,80.76,sun_dried,18.83,67.07,76.46,medium,2034,no
Bok_Choy_00055,Bok Choy,3.01,74.92,206,plastic,9.02,physiological,87.59,vacuum_dried,27.85,87.91,83.76,medium,909,no
Bok_Choy_00056,Bok Choy,18.49,28.68,81,paper_envelope,7.05,shallow,91.98,silica_gel_dried,15.85,86.52,87.86,high,618,no
Bok_Choy_00057,Bok Choy,22.92,74.92,562,paper_envelope,11.26,none,67.85,air-dried,17.35,73.77,2.25,non-viable,989,yes
Bok_Choy_00058,Bok Choy,1.97,51.66,388,paper_envelope,9.39,shallow,89.18,air-dried,17.89,73.67,74.48,medium,859,no
Bok_Choy_00059,Bok Choy,13.75,81.6,2,hermetic_foil,8.06,none,52.34,sun_dried,16.06,90.93,48.02,low,2665,yes
Bok_Choy_00060,Bok Choy,37.51,73.2,390,plastic,9.71,none,63.97,air-dried,25.28,66.37,0.0,non-viable,848,yes
Bok_Choy_00061,Bok Choy,41.95,47.11,566,hermetic_foil,5.14,shallow,98.62,air-dried,29.72,72.5,0.0,non-viable,2130,yes
Bok_Choy_00062,Bok Choy,41.4,85.05,106,hermetic_foil,9.21,none,87.25,vacuum_dried,17.09,86.72,0.0,non-viable,2431,yes
Bok_Choy_00063,Bok Choy,36.44,40.4,477,plastic,5.74,none,79.55,sun_dried,26.98,80.11,8.37,non-viable,429,yes
Bok_Choy_00064,Bok Choy,13.55,89.62,402,paper_envelope,12.86,shallow,73.13,sun_dried,17.65,62.11,37.06,non-viable,2707,yes
Bok_Choy_00065,Bok Choy,27.27,75.24,556,glass_jar,7.99,none,88.72,air-dried,29.61,60.41,29.65,non-viable,2707,yes
Bok_Choy_00066,Bok Choy,14.58,91.33,162,plastic,10.52,none,86.33,silica_gel_dried,22.61,60.67,51.0,low,106,yes
Bok_Choy_00067,Bok Choy,25.48,23.88,202,plastic,4.74,shallow,74.53,air-dried,27.71,82.96,71.0,medium,1164,no
Bok_Choy_00068,Bok Choy,9.54,39.73,270,hermetic_foil,5.24,none,81.9,silica_gel_dried,17.56,81.79,81.47,medium,1134,no
Bok_Choy_00069,Bok Choy,23.49,73.37,271,paper_envelope,10.77,shallow,70.77,sun_dried,28.28,61.56,48.64,low,1058,yes
Bok_Choy_00070,Bok Choy,19.62,86.4,456,plastic,10.94,none,78.61,air-dried,16.22,64.62,36.8,non-viable,309,yes
Bok_Choy_00071,Bok Choy,-3.85,22.07,462,plastic,4.76,none,84.52,silica_gel_dried,15.34,85.29,63.06,low,2256,yes
Bok_Choy_00072,Bok Choy,32.16,20.0,252,plastic,5.23,shallow,90.73,air-dried,25.63,70.84,63.47,low,2603,yes
Bok_Choy_00073,Bok Choy,-4.44,38.45,296,paper_envelope,7.58,none,98.24,silica_gel_dried,16.6,94.71,95.59,high,10,yes
Bok_Choy_00074,Bok Choy,8.78,81.4,338,hermetic_foil,8.56,none,74.93,air-dried,27.99,70.94,57.4,low,1118,yes
Bok_Choy_00075,Bok Choy,-4.72,75.24,53,plastic,9.19,none,84.46,silica_gel_dried,24.32,71.75,79.39,medium,1716,no
Bok_Choy_00076,Bok Choy,12.68,44.5,217,plastic,6.76,none,79.0,air-dried,19.96,74.68,79.09,medium,2493,no
Bok_Choy_00077,Bok Choy,-2.03,20.14,188,hermetic_foil,3.0,none,68.57,air-dried,19.16,88.97,69.3,medium,2792,no
Bok_Choy_00078,Bok Choy,37.94,59.94,380,hermetic_foil,5.42,none,74.52,silica_gel_dried,16.23,79.51,22.44,non-viable,10,yes
Bok_Choy_00079,Bok Choy,14.54,37.13,493,glass_jar,4.37,none,90.27,vacuum_dried,25.3,90.0,59.97,low,1641,yes
Bok_Choy_00080,Bok Choy,16.6,73.68,41,glass_jar,7.57,none,92.86,air-dried,28.76,74.95,87.82,high,883,no
Bok_Choy_00081,Bok Choy,11.44,52.14,157,hermetic_foil,4.33,shallow,90.04,air-dried,26.35,81.29,88.68,high,579,no
Bok_Choy_00082,Bok Choy,24.49,68.86,15,paper_envelope,10.56,shallow,62.54,vacuum_dried,24.29,60.16,62.45,low,860,yes
Bok_Choy_00083,Bok Choy,31.87,81.37,65,plastic,10.03,none,98.54,silica_gel_dried,16.78,80.14,60.85,low,2487,yes
Bok_Choy_00084,Bok Choy,25.46,58.57,521,glass_jar,5.73,none,77.33,silica_gel_dried,27.41,62.82,31.21,non-viable,1060,yes
Bok_Choy_00085,Bok Choy,30.17,44.19,344,glass_jar,5.59,physiological,81.3,vacuum_dried,29.48,66.76,55.87,low,10,yes
Bok_Choy_00086,Bok Choy,37.58,75.41,129,plastic,9.42,none,87.95,silica_gel_dried,18.94,94.91,0.02,non-viable,226,yes
Bok_Choy_00087,Bok Choy,35.59,39.09,472,hermetic_foil,3.55,none,67.1,silica_gel_dried,21.31,82.3,23.36,non-viable,2015,yes
Bok_Choy_00088,Bok Choy,26.68,84.19,63,plastic,10.65,none,68.25,air-dried,15.21,90.42,42.33,low,2068,yes
Bok_Choy_00089,Bok Choy,5.09,25.14,139,paper_envelope,5.3,physiological,98.99,vacuum_dried,27.48,62.01,99.0,high,898,no
Bok_Choy_00090,Bok Choy,24.97,80.15,499,glass_jar,7.23,none,61.51,sun_dried,15.31,73.46,22.11,non-viable,1641,yes
Bok_Choy_00091,Bok Choy,18.79,26.59,593,plastic,4.16,none,73.7,air-dried,22.3,90.19,36.11,non-viable,694,yes
Bok_Choy_00092,Bok Choy,28.71,24.04,392,paper_envelope,6.52,shallow,70.58,vacuum_dried,23.65,74.38,48.17,low,1832,yes
Bok_Choy_00093,Bok Choy,34.15,46.15,419,paper_envelope,8.73,physiological,75.5,silica_gel_dried,15.83,68.88,1.08,non-viable,1746,yes
Bok_Choy_00094,Bok Choy,29.91,88.87,289,hermetic_foil,8.09,shallow,89.44,silica_gel_dried,17.64,76.83,52.73,low,1743,yes
Bok_Choy_00095,Bok Choy,34.79,90.81,379,plastic,11.01,none,92.25,silica_gel_dried,26.86,76.48,2.25,non-viable,629,yes
Bok_Choy_00096,Bok Choy,-2.0,34.55,490,hermetic_foil,4.54,physiological,67.41,sun_dried,18.79,94.67,45.86,low,364,yes
Bok_Choy_00097,Bok Choy,-3.51,30.7,231,paper_envelope,6.61,none,63.57,vacuum_dried,25.87,72.41,60.56,low,2828,yes
Bok_Choy_00098,Bok Choy,7.15,45.41,41,plastic,5.85,shallow,63.51,silica_gel_dried,26.24,93.51,64.42,low,179,yes
Bok_Choy_00099,Bok Choy,37.33,44.27,28,glass_jar,6.39,none,85.81,sun_dried,21.11,91.92,45.92,low,298,yes
Bok_Choy_00100,Bok Choy,33.71,74.69,135,glass_jar,7.86,shallow,78.88,air-dried,15.96,75.73,46.44,low,387,yes
Bok_Choy_00101,Bok Choy,27.09,51.97,201,hermetic_foil,4.56,none,91.12,silica_gel_dried,15.16,93.07,88.08,high,863,no
Bok_Choy_00102,Bok Choy,27.94,76.15,33,hermetic_foil,7.15,none,58.06,air-dried,22.39,85.51,50.95,low,2818,yes
Bok_Choy_00103,Bok Choy,29.15,73.91,48,paper_envelope,9.35,none,66.73,air-dried,16.07,90.98,45.33,low,640,yes
Bok_Choy_00104,Bok Choy,39.3,61.64,503,paper_envelope,9.11,none,68.25,silica_gel_dried,25.9,91.21,0.0,non-viable,1081,yes
Bok_Choy_00105,Bok Choy,34.11,80.01,407,paper_envelope,11.48,shallow,66.66,sun_dried,20.71,62.99,0.94,non-viable,2243,yes
Bok_Choy_00106,Bok Choy,24.3,34.09,574,hermetic_foil,3.84,shallow,86.18,vacuum_dried,25.25,91.39,42.85,low,2515,yes
Bok_Choy_00107,Bok Choy,26.29,31.65,99,paper_envelope,6.01,physiological,81.1,air-dried,21.12,77.14,75.65,medium,293,no
Bok_Choy_00108,Bok Choy,5.05,74.05,547,plastic,9.53,none,87.81,sun_dried,24.43,82.3,39.64,non-viable,1122,yes
Bok_Choy_00109,Bok Choy,25.89,37.63,462,hermetic_foil,3.75,none,90.75,vacuum_dried,27.5,70.52,65.89,medium,1028,no
Bok_Choy_00110,Bok Choy,14.96,20.2,5,hermetic_foil,3.0,physiological,64.41,silica_gel_dried,28.27,82.59,60.53,low,1372,yes
Bok_Choy_00111,Bok Choy,2.19,85.66,218,glass_jar,9.57,shallow,96.42,air-dried,15.25,60.95,76.84,medium,160,no
Bok_Choy_00112,Bok Choy,32.9,64.85,503,plastic,8.9,none,62.17,air-dried,24.68,72.99,1.62,non-viable,10,yes
Bok_Choy_00113,Bok Choy,18.98,52.04,398,glass_jar,5.68,none,68.94,vacuum_dried,23.46,82.0,54.68,low,623,yes
Bok_Choy_00114,Bok Choy,40.94,72.25,393,paper_envelope,10.49,none,80.46,vacuum_dried,24.56,66.89,0.97,non-viable,1381,yes
Bok_Choy_00115,Bok Choy,8.24,44.0,207,hermetic_foil,4.01,none,64.05,air-dried,15.87,83.54,62.92,low,1982,yes
Bok_Choy_00116,Bok Choy,17.59,88.66,15,plastic,9.78,none,72.01,air-dried,16.05,89.01,56.03,low,2776,yes
Bok_Choy_00117,Bok Choy,16.06,24.94,554,hermetic_foil,3.0,shallow,76.17,air-dried,22.45,61.31,44.89,low,1442,yes
Bok_Choy_00118,Bok Choy,0.68,66.15,461,plastic,9.02,none,69.43,vacuum_dried,15.86,81.14,51.41,low,2657,yes
Bok_Choy_00119,Bok Choy,15.03,75.96,575,plastic,9.28,none,99.0,air-dried,26.65,80.32,34.78,non-viable,552,yes
Bok_Choy_00120,Bok Choy,8.52,53.78,241,plastic,6.42,shallow,60.33,sun_dried,26.59,87.37,59.5,low,1179,yes
Bok_Choy_00121,Bok Choy,2.54,74.36,564,plastic,8.93,physiological,81.33,air-dried,16.76,84.41,39.41,non-viable,2082,yes
Bok_Choy_00122,Bok Choy,8.26,86.74,96,hermetic_foil,9.13,shallow,77.01,air-dried,21.83,75.91,60.45,low,1001,yes
Bok_Choy_00123,Bok Choy,5.96,73.57,485,hermetic_foil,7.01,none,78.11,vacuum_dried,23.92,72.41,51.22,low,10,yes
Bok_Choy_00124,Bok Choy,29.5,42.27,407,plastic,5.54,none,70.07,air-dried,27.89,94.5,44.73,low,441,yes
Bok_Choy_00125,Bok Choy,-3.55,60.45,231,glass_jar,6.63,shallow,68.49,silica_gel_dried,29.83,77.56,67.11,medium,1626,no
Bok_Choy_00126,Bok Choy,24.02,85.64,171,plastic,10.41,none,70.32,air-dried,15.26,74.28,42.49,low,1599,yes
Bok_Choy_00127,Bok Choy,30.75,52.34,541,paper_envelope,8.51,shallow,83.32,silica_gel_dried,22.15,94.76,0.0,non-viable,1947,yes
Bok_Choy_00128,Bok Choy,17.59,69.08,36,hermetic_foil,7.01,none,84.41,air-dried,27.05,66.32,83.74,medium,2152,no
Bok_Choy_00129,Bok Choy,38.78,53.52,525,plastic,7.59,shallow,88.97,vacuum_dried,26.94,66.51,0.0,non-viable,1806,yes
Bok_Choy_00130,Bok Choy,28.27,28.74,160,plastic,5.22,none,72.64,air-dried,23.13,94.18,61.66,low,1438,yes
Bok_Choy_00131,Bok Choy,30.15,24.22,243,paper_envelope,7.17,none,84.71,silica_gel_dried,17.73,83.02,61.61,low,895,yes
Bok_Choy_00132,Bok Choy,4.26,88.56,86,plastic,10.73,none,90.92,air-dried,23.39,78.19,70.04,medium,1730,no
Bok_Choy_00133,Bok Choy,31.53,64.1,578,plastic,8.33,shallow,93.1,silica_gel_dried,20.87,62.37,0.0,non-viable,1328,yes
Bok_Choy_00134,Bok Choy,34.11,27.47,557,paper_envelope,6.75,none,76.37,air-dried,21.14,72.46,2.45,non-viable,2565,yes
Bok_Choy_00135,Bok Choy,11.98,81.74,574,plastic,10.09,none,89.73,vacuum_dried,19.93,75.17,27.38,non-viable,436,yes
Bok_Choy_00136,Bok Choy,5.03,57.63,28,hermetic_foil,6.03,shallow,93.49,silica_gel_dried,17.17,77.9,93.56,high,1459,no
Bok_Choy_00137,Bok Choy,13.1,75.58,556,plastic,9.37,none,67.64,air-dried,26.07,75.28,22.39,non-viable,585,yes
Bok_Choy_00138,Bok Choy,29.76,29.13,340,hermetic_foil,4.11,physiological,99.0,silica_gel_dried,25.63,75.33,80.18,medium,2734,no
Bok_Choy_00139,Bok Choy,14.63,85.3,331,glass_jar,8.07,physiological,80.78,air-dried,23.14,94.82,50.08,low,2076,yes
Bok_Choy_00140,Bok Choy,29.62,62.52,506,plastic,8.73,none,64.09,sun_dried,20.32,94.09,0.0,non-viable,2365,yes
Bok_Choy_00141,Bok Choy,0.34,73.15,348,plastic,8.88,none,75.61,sun_dried,27.34,63.02,71.93,medium,608,no
Bok_Choy_00142,Bok Choy,32.88,22.26,473,glass_jar,3.02,none,88.51,silica_gel_dried,17.4,65.9,55.06,low,372,yes
Bok_Choy_00143,Bok Choy,6.9,42.7,231,glass_jar,5.53,shallow,91.69,silica_gel_dried,21.52,92.96,92.04,high,2274,no
Bok_Choy_00144,Bok Choy,6.7,39.26,190,plastic,6.51,shallow,71.59,silica_gel_dried,24.8,71.16,70.14,medium,328,no
Bok_Choy_00145,Bok Choy,22.75,88.37,225,glass_jar,9.01,shallow,71.0,air-dried,27.32,81.4,40.95,low,826,yes
Bok_Choy_00146,Bok Choy,-1.7,33.34,385,hermetic_foil,3.55,none,85.36,sun_dried,24.74,87.93,79.25,medium,2711,no
Bok_Choy_00147,Bok Choy,-3.76,70.91,377,glass_jar,6.69,none,89.94,air-dried,16.77,76.48,82.08,medium,424,no
Bok_Choy_00148,Bok Choy,7.27,23.08,283,plastic,5.48,none,89.65,vacuum_dried,16.52,60.58,91.35,high,2740,no
Bok_Choy_00149,Bok Choy,20.29,34.23,259,plastic,5.75,shallow,80.83,sun_dried,15.76,88.98,73.36,medium,402,no
Bok_Choy_00150,Bok Choy,37.66,44.38,359,hermetic_foil,4.89,physiological,72.54,silica_gel_dried,23.4,86.47,34.69,non-viable,250,yes
Bok_Choy_00151,Bok Choy,34.78,77.2,456,glass_jar,8.76,shallow,93.49,air-dried,18.64,61.45,0.0,non-viable,1016,yes
Bok_Choy_00152,Bok Choy,18.05,76.88,411,hermetic_foil,7.34,shallow,87.13,sun_dried,17.39,91.41,47.75,low,1788,yes
Bok_Choy_00153,Bok Choy,-3.26,88.59,318,plastic,9.9,none,86.45,sun_dried,16.27,90.0,69.51,medium,814,no
Bok_Choy_00154,Bok Choy,20.16,86.01,225,plastic,9.92,none,68.76,vacuum_dried,24.63,69.63,40.0,non-viable,1038,yes
Bok_Choy_00155,Bok Choy,28.13,25.87,234,plastic,4.24,none,99.0,silica_gel_dried,26.3,62.8,93.52,high,2145,no
Bok_Choy_00156,Bok Choy,10.94,79.75,374,paper_envelope,12.4,physiological,79.45,air-dried,27.87,74.11,46.49,low,2048,yes
Bok_Choy_00157,Bok Choy,0.22,52.48,472,paper_envelope,8.65,none,88.95,silica_gel_dried,23.93,90.62,64.13,low,1468,yes
Bok_Choy_00158,Bok Choy,8.09,82.34,233,paper_envelope,10.48,shallow,91.49,air-dried,20.31,76.88,64.15,low,1254,yes
Bok_Choy_00159,Bok Choy,31.26,26.43,113,hermetic_foil,3.0,shallow,67.24,vacuum_dried,22.06,69.86,68.91,medium,2821,no
Bok_Choy_00160,Bok Choy,11.51,79.24,497,plastic,10.98,shallow,72.12,vacuum_dried,24.54,68.11,30.36,non-viable,1587,yes
Bok_Choy_00161,Bok Choy,33.16,31.49,442,plastic,5.6,none,77.19,vacuum_dried,25.7,72.43,39.25,non-viable,10,yes
Bok_Choy_00162,Bok Choy,10.02,44.04,564,glass_jar,5.5,none,86.38,air-dried,24.67,94.79,43.73,low,266,yes
Bok_Choy_00163,Bok Choy,2.69,22.08,268,plastic,3.82,shallow,71.59,air-dried,29.43,90.74,72.33,medium,821,no
Bok_Choy_00164,Bok Choy,15.48,28.91,510,hermetic_foil,3.85,physiological,73.66,silica_gel_dried,26.25,79.15,48.5,low,488,yes
Bok_Choy_00165,Bok Choy,16.26,52.09,386,plastic,6.52,none,78.04,vacuum_dried,26.26,88.29,61.86,low,1591,yes
Bok_Choy_00166,Bok Choy,-4.24,78.92,387,plastic,9.56,none,91.79,air-dried,27.3,71.07,72.98,medium,1156,no
Bok_Choy_00167,Bok Choy,0.5,75.7,113,hermetic_foil,7.59,none,60.99,air-dried,21.91,81.53,57.71,low,1185,yes
Bok_Choy_00168,Bok Choy,3.69,36.94,81,paper_envelope,7.54,none,67.5,silica_gel_dried,18.96,90.55,66.78,medium,2447,no
Bok_Choy_00169,Bok Choy,0.34,30.92,113,hermetic_foil,3.5,physiological,93.24,air-dried,27.24,72.87,89.78,high,196,no
Bok_Choy_00170,Bok Choy,11.05,48.03,2,plastic,6.45,shallow,81.7,air-dried,21.96,88.01,83.51,medium,2799,no
Bok_Choy_00171,Bok Choy,40.34,83.6,220,plastic,9.99,none,63.98,air-dried,24.11,81.5,1.54,non-viable,2810,yes
Bok_Choy_00172,Bok Choy,18.93,26.58,566,plastic,4.34,shallow,80.34,silica_gel_dried,21.44,81.54,39.53,non-viable,1086,yes
Bok_Choy_00173,Bok Choy,24.5,59.09,225,glass_jar,7.16,none,99.0,vacuum_dried,20.94,61.44,70.23,medium,1614,no
Bok_Choy_00174,Bok Choy,11.75,26.39,385,plastic,4.9,none,89.83,air-dried,25.07,91.47,81.81,medium,2459,no
Bok_Choy_00175,Bok Choy,10.2,53.86,403,plastic,6.82,none,72.64,silica_gel_dried,24.98,87.17,61.63,low,199,yes
Bok_Choy_00176,Bok Choy,-3.91,29.13,130,glass_jar,4.68,shallow,77.09,air-dried,19.64,61.28,76.1,medium,1730,no
Bok_Choy_00177,Bok Choy,18.52,25.78,53,hermetic_foil,3.0,physiological,73.35,sun_dried,17.83,81.38,72.93,medium,1450,no
Bok_Choy_00178,Bok Choy,17.73,33.74,416,hermetic_foil,4.09,none,84.76,sun_dried,16.97,86.11,69.8,medium,1909,no
Bok_Choy_00179,Bok Choy,2.42,38.38,247,hermetic_foil,3.75,none,88.81,air-dried,16.71,87.83,90.32,high,2672,no
Bok_Choy_00180,Bok Choy,30.92,39.89,439,plastic,6.24,none,72.93,silica_gel_dried,27.27,63.1,39.21,non-viable,1945,yes
Bok_Choy_00181,Bok Choy,18.16,66.46,203,plastic,8.99,none,82.24,air-dried,19.29,82.4,57.92,low,1895,yes
Bok_Choy_00182,Bok Choy,10.93,23.96,184,plastic,4.63,none,99.0,vacuum_dried,25.18,68.15,97.63,high,1027,no
Bok_Choy_00183,Bok Choy,1.9,25.82,123,hermetic_foil,3.24,none,62.18,sun_dried,19.31,75.8,63.25,low,2331,yes
Bok_Choy_00184,Bok Choy,20.95,33.59,401,hermetic_foil,4.31,none,87.65,air-dried,25.0,78.43,74.59,medium,2527,no
Bok_Choy_00185,Bok Choy,30.38,82.79,294,plastic,9.49,shallow,85.86,vacuum_dried,29.76,60.96,0.95,non-viable,1015,yes
Bok_Choy_00186,Bok Choy,8.25,65.26,280,hermetic_foil,5.45,none,71.82,sun_dried,15.99,70.48,71.29,medium,1876,no
Bok_Choy_00187,Bok Choy,5.28,72.59,198,plastic,8.88,none,91.6,vacuum_dried,24.81,87.91,87.61,high,21,yes
Bok_Choy_00188,Bok Choy,19.53,46.67,511,plastic,7.34,none,68.06,air-dried,19.24,89.48,31.51,non-viable,233,yes
Bok_Choy_00189,Bok Choy,2.3,35.35,144,glass_jar,3.87,none,73.84,vacuum_dried,16.24,71.55,73.94,medium,10,yes
