seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Bok_Choy_00037,Bok Choy,-0.6,40.41,130,plastic,7.05,none,93.75,vacuum_dried,29.4,72.2,93.26,high,3844,no
Bok_Choy_00038,Bok Choy,25.79,59.39,92,paper_envelope,10.56,none,86.17,air-dried,16.2,77.8,82.5,medium,3546,no
Bok_Choy_00039,Bok Choy,14.81,26.98,96,plastic,5.76,none,91.9,air-dried,18.9,76.5,93.24,high,3067,no
Bok_Choy_00040,Bok Choy,0.49,84.54,62,plastic,10.84,shallow,86.27,vacuum_dried,26.3,76.3,89.06,high,4288,no
Bok_Choy_00041,Bok Choy,17.28,29.85,16,plastic,6.06,shallow,86.13,air-dried,21.9,82.4,84.42,medium,1527,no
Bok_Choy_00042,Bok Choy,-3.45,35.74,94,plastic,7.27,none,79.07,air-dried,20.1,89.9,75.71,medium,1778,no
Bok_Choy_00043,Bok Choy,35.92,59.07,142,paper_envelope,9.82,physiological,93.78,silica_gel_dried,24.0,91.1,0.0,non-viable,2492,yes
Bok_Choy_00044,Bok Choy,6.65,73.49,116,hermetic_foil,7.49,none,74.06,sun_dried,19.4,65.3,74.19,medium,2688,no
Bok_Choy_00045,Bok Choy,24.81,63.35,56,plastic,9.0,none,79.36,air-dried,19.9,63.2,80.56,medium,1792,no
Bok_Choy_00046,Bok Choy,9.03,36.25,65,glass_jar,3.98,none,77.12,air-dried,27.1,70.9,79.6,medium,971,no
Bok_Choy_00047,Bok Choy,18.4,20.07,54,paper_envelope,6.94,shallow,91.39,vacuum_dried,20.9,85.8,89.71,high,4317,no
Bok_Choy_00048,Bok Choy,19.6,73.0,86,hermetic_foil,7.04,none,80.17,silica_gel_dried,25.5,87.8,83.14,medium,3900,no
Bok_Choy_00049,Bok Choy,3.32,88.96,50,glass_jar,9.4,physiological,96.09,vacuum_dried,17.3,73.4,97.85,high,257,no
Bok_Choy_00050,Bok Choy,38.63,76.69,105,plastic,8.33,none,87.94,sun_dried,21.0,70.9,0.0,non-viable,3941,yes
Bok_Choy_00051,Bok Choy,29.88,52.21,22,paper_envelope,8.89,shallow,89.34,air-dried,23.3,64.6,90.01,high,1999,no
Bok_Choy_00052,Bok Choy,37.28,83.26,40,hermetic_foil,8.01,none,73.8,air-dried,19.0,68.3,65.56,medium,602,no
Bok_Choy_00053,Bok Choy,35.27,48.69,39,plastic,7.0,shallow,71.98,air-dried,21.3,63.5,70.56,medium,3790,no
Bok_Choy_00054,Bok Choy,21.91,56.75,105,paper_envelope,9.92,none,67.45,sun_dried,26.4,70.6,68.44,medium,1363,no
Bok_Choy_00055,Bok Choy,36.48,53.4,68,plastic,7.59,none,86.25,sun_dried,17.4,83.7,36.03,non-viable,2896,yes
Bok_Choy_00056,Bok Choy,-1.02,51.33,7,hermetic_foil,4.66,none,70.93,sun_dried,22.5,64.5,70.06,medium,622,no
Bok_Choy_00057,Bok Choy,3.82,74.26,85,plastic,9.62,none,86.09,silica_gel_dried,18.9,71.2,86.76,high,1300,no
Bok_Choy_00058,Bok Choy,-2.96,56.87,132,hermetic_foil,5.71,physiological,92.85,vacuum_dried,21.2,78.5,95.1,high,2810,no
Bok_Choy_00059,Bok Choy,9.64,42.17,76,paper_envelope,8.74,none,81.01,air-dried,20.6,71.4,78.99,medium,632,no
Bok_Choy_00060,Bok Choy,12.49,38.07,91,hermetic_foil,4.37,none,73.17,air-dried,24.8,75.4,72.01,medium,2379,no
Bok_Choy_00061,Bok Choy,7.21,22.64,84,hermetic_foil,3.42,none,95.02,silica_gel_dried,26.5,77.4,92.76,high,2443,no
Bok_Choy_00062,Bok Choy,32.29,60.82,31,glass_jar,6.32,shallow,89.84,air-dried,22.5,87.1,88.58,high,2222,no
Bok_Choy_00063,Bok Choy,11.05,36.1,99,plastic,6.8,none,73.12,silica_gel_dried,17.5,89.5,72.73,medium,3317,no
Bok_Choy_00064,Bok Choy,7.64,30.37,52,plastic,5.91,none,81.86,vacuum_dried,28.0,66.7,80.67,medium,3759,no
Bok_Choy_00065,Bok Choy,19.42,65.77,112,plastic,9.33,physiological,84.91,silica_gel_dried,17.8,72.9,83.65,medium,2420,no
Bok_Choy_00066,Bok Choy,1.34,67.68,72,hermetic_foil,6.7,physiological,88.08,sun_dried,23.7,80.1,86.22,high,4065,no
Bok_Choy_00067,Bok Choy,31.1,72.65,21,hermetic_foil,7.35,shallow,73.15,silica_gel_dried,22.9,77.5,75.17,medium,3832,no
Bok_Choy_00068,Bok Choy,-1.65,55.25,16,plastic,7.8,none,91.07,sun_dried,19.3,62.8,91.3,high,2269,no
Bok_Choy_00069,Bok Choy,39.41,82.58,16,paper_envelope,11.66,none,99.0,air-dried,29.3,72.1,3.39,non-viable,1933,yes
Bok_Choy_00070,Bok Choy,29.75,85.54,56,glass_jar,8.59,shallow,85.81,vacuum_dried,25.1,68.0,84.71,medium,2645,no
Bok_Choy_00071,Bok Choy,3.94,76.52,82,paper_envelope,10.66,shallow,66.5,sun_dried,22.0,74.6,68.04,medium,1276,no
Bok_Choy_00072,Bok Choy,-4.75,64.49,78,glass_jar,6.63,shallow,78.78,vacuum_dried,21.7,71.8,81.45,medium,311,no
Bok_Choy_00073,Bok Choy,31.7,41.26,37,glass_jar,4.9,none,76.1,vacuum_dried,16.4,84.3,74.22,medium,2205,no
Bok_Choy_00074,Bok Choy,26.81,88.81,144,paper_envelope,11.51,shallow,94.61,vacuum_dried,26.7,74.1,4.52,non-viable,3739,yes
Bok_Choy_00075,Bok Choy,27.81,39.19,60,glass_jar,5.51,shallow,82.82,silica_gel_dried,16.3,68.5,80.85,medium,4650,no
Bok_Choy_00076,Bok Choy,29.71,34.19,11,paper_envelope,8.42,shallow,93.41,air-dried,18.0,81.7,95.03,high,214,no
Bok_Choy_00077,Bok Choy,-1.67,50.95,126,hermetic_foil,5.07,none,97.23,vacuum_dried,17.5,85.4,94.74,high,2184,no
Bok_Choy_00078,Bok Choy,11.13,23.98,66,hermetic_foil,3.6,none,76.56,sun_dried,16.0,63.8,76.85,medium,4367,no
Bok_Choy_00079,Bok Choy,0.21,88.49,126,hermetic_foil,8.51,none,82.74,sun_dried,27.4,68.8,83.54,medium,4663,no
Bok_Choy_00080,Bok Choy,33.84,61.19,32,glass_jar,6.14,shallow,96.59,air-dried,28.6,67.3,96.74,high,781,no
Bok_Choy_00081,Bok Choy,23.05,58.99,56,paper_envelope,10.3,none,75.48,silica_gel_dried,24.4,67.0,79.58,medium,1465,no
Bok_Choy_00082,Bok Choy,9.89,65.91,5,paper_envelope,11.26,physiological,90.84,sun_dried,28.2,91.6,89.68,high,895,no
Bok_Choy_00083,Bok Choy,-2.14,54.79,131,plastic,7.72,none,72.07,air-dried,25.1,64.4,72.15,medium,2787,no
Bok_Choy_00084,Bok Choy,8.99,22.24,90,plastic,5.34,none,83.99,air-dried,25.3,90.5,84.23,medium,3270,no
Bok_Choy_00085,Bok Choy,9.63,62.86,94,hermetic_foil,4.77,none,84.34,air-dried,28.3,73.8,82.7,medium,2958,no
Bok_Choy_00086,Bok Choy,27.83,70.13,72,glass_jar,7.1,physiological,90.47,silica_gel_dried,16.4,82.4,91.79,high,2371,no
Bok_Choy_00087,Bok Choy,23.69,49.17,100,glass_jar,6.07,shallow,93.68,air-dried,15.8,75.4,99.0,high,4138,no
Bok_Choy_00088,Bok Choy,34.92,73.01,29,paper_envelope,11.77,none,77.06,silica_gel_dried,15.8,81.0,0.0,non-viable,695,yes
Bok_Choy_00089,Bok Choy,16.25,35.89,59,hermetic_foil,4.19,none,83.17,silica_gel_dried,21.3,79.3,84.27,medium,840,no
Bok_Choy_00090,Bok Choy,0.38,35.49,25,hermetic_foil,3.83,none,78.78,air-dried,29.2,75.2,75.46,medium,2863,no
Bok_Choy_00091,Bok Choy,27.1,31.3,97,plastic,6.02,none,90.79,vacuum_dried,28.0,69.6,87.94,high,4511,no
Bok_Choy_00092,Bok Choy,29.24,46.04,101,hermetic_foil,5.15,none,87.74,vacuum_dried,26.7,92.6,86.36,high,778,no
Bok_Choy_00093,Bok Choy,20.26,79.29,117,paper_envelope,11.28,none,95.01,vacuum_dried,21.1,92.1,92.76,high,3571,no
Bok_Choy_00094,Bok Choy,29.69,77.95,23,hermetic_foil,6.89,shallow,79.37,vacuum_dried,27.4,62.5,79.4,medium,3220,no
Bok_Choy_00095,Bok Choy,17.22,46.8,70,plastic,6.83,none,93.89,air-dried,18.3,67.8,94.08,high,1284,no
Bok_Choy_00096,Bok Choy,18.52,61.24,79,plastic,8.64,shallow,80.16,silica_gel_dried,23.8,80.1,80.73,medium,4539,no
Bok_Choy_00097,Bok Choy,14.24,70.46,79,plastic,9.15,none,89.43,vacuum_dried,26.2,94.3,90.41,high,3676,no
Bok_Choy_00098,Bok Choy,-3.86,36.88,98,hermetic_foil,5.13,none,77.81,air-dried,16.4,85.5,77.18,medium,2603,no
Bok_Choy_00099,Bok Choy,-0.14,31.77,14,glass_jar,4.66,shallow,88.47,vacuum_dried,28.1,88.6,90.24,high,4951,no
Bok_Choy_00100,Bok Choy,-3.59,88.05,29,plastic,10.09,none,76.65,air-dried,25.9,71.0,74.02,medium,982,no
Bok_Choy_00101,Bok Choy,23.64,63.23,144,paper_envelope,9.76,none,90.9,silica_gel_dried,23.0,67.7,93.66,high,2532,no
Bok_Choy_00102,Bok Choy,9.15,88.7,87,hermetic_foil,7.7,none,74.57,air-dried,15.9,67.9,75.69,medium,4660,no
Bok_Choy_00103,Bok Choy,17.89,43.64,10,paper_envelope,8.02,shallow,86.99,air-dried,25.4,76.9,88.32,high,3369,no
Bok_Choy_00104,Bok Choy,35.84,69.21,47,hermetic_foil,6.0,none,96.36,silica_gel_dried,21.7,90.0,95.08,high,4358,no
Bok_Choy_00105,Bok Choy,6.22,35.58,4,paper_envelope,8.21,none,93.73,air-dried,26.1,67.6,94.91,high,614,no
Bok_Choy_00106,Bok Choy,13.47,38.28,12,plastic,6.25,shallow,94.85,vacuum_dried,15.5,80.0,94.72,high,4099,no
Bok_Choy_00107,Bok Choy,29.0,55.83,42,hermetic_foil,6.99,none,94.63,silica_gel_dried,23.6,88.3,97.2,high,811,no
Bok_Choy_00108,Bok Choy,5.3,42.37,4,hermetic_foil,3.82,none,85.37,air-dried,21.7,77.5,83.87,medium,1314,no
Bok_Choy_00109,Bok Choy,-1.54,31.73,84,glass_jar,3.49,none,72.8,air-dried,21.4,74.6,72.01,medium,2205,no
Bok_Choy_00110,Bok Choy,8.04,38.4,92,hermetic_foil,4.28,shallow,98.85,vacuum_dried,22.8,72.1,95.71,high,4762,no
Bok_Choy_00111,Bok Choy,2.25,22.5,92,paper_envelope,6.05,shallow,91.2,air-dried,16.9,81.0,89.99,high,904,no
Bok_Choy_00112,Bok Choy,36.84,69.31,6,paper_envelope,10.29,shallow,86.07,silica_gel_dried,29.0,88.6,84.82,medium,2680,no
Bok_Choy_00113,Bok Choy,31.37,54.45,142,plastic,7.35,shallow,86.99,silica_gel_dried,25.6,94.9,82.66,medium,1463,no
Bok_Choy_00114,Bok Choy,23.5,26.6,35,hermetic_foil,3.47,none,68.98,sun_dried,16.3,90.4,70.8,medium,427,no
Bok_Choy_00115,Bok Choy,34.22,32.02,65,hermetic_foil,3.7,none,71.34,air-dried,16.2,75.8,72.39,medium,253,no
Bok_Choy_00116,Bok Choy,31.17,27.18,57,plastic,5.14,shallow,79.45,sun_dried,18.2,62.8,80.44,medium,4625,no
Bok_Choy_00117,Bok Choy,3.4,62.88,13,plastic,7.63,physiological,98.18,silica_gel_dried,18.6,64.2,99.0,high,2643,no
Bok_Choy_00118,Bok Choy,35.17,26.59,136,glass_jar,3.26,shallow,84.44,air-dried,22.4,61.0,86.91,high,1177,no
Bok_Choy_00119,Bok Choy,19.27,72.8,18,plastic,8.54,shallow,78.11,sun_dried,23.0,72.7,79.28,medium,3825,no
Bok_Choy_00120,Bok Choy,31.33,21.44,87,paper_envelope,6.58,none,84.25,air-dried,17.2,76.9,83.85,medium,195,yes
Bok_Choy_00121,Bok Choy,35.32,37.46,114,hermetic_foil,5.01,none,78.2,air-dried,29.6,88.7,76.82,medium,1707,no
Bok_Choy_00122,Bok Choy,9.31,82.35,26,paper_envelope,11.63,none,99.0,vacuum_dried,27.4,63.0,99.0,high,4611,no
Bok_Choy_00123,Bok Choy,-0.05,70.3,66,hermetic_foil,5.64,none,75.69,silica_gel_dried,24.5,68.0,77.43,medium,1722,no
Bok_Choy_00124,Bok Choy,5.26,25.11,26,hermetic_foil,3.0,none,94.21,vacuum_dried,19.2,77.9,91.77,high,515,no
Bok_Choy_00125,Bok Choy,14.22,77.48,126,paper_envelope,11.06,none,85.58,air-dried,28.7,89.7,82.12,medium,2143,no
Bok_Choy_00126,Bok Choy,31.81,54.51,57,paper_envelope,9.78,none,72.52,sun_dried,19.7,63.1,56.88,low,3381,yes
Bok_Choy_00127,Bok Choy,33.73,79.27,25,plastic,9.67,none,89.89,vacuum_dried,19.8,68.5,92.69,high,2182,no
Bok_Choy_00128,Bok Choy,-4.69,62.05,30,paper_envelope,11.05,none,86.5,air-dried,20.3,79.0,89.83,high,3197,no
Bok_Choy_00129,Bok Choy,17.98,67.73,135,plastic,7.54,shallow,69.97,sun_dried,15.7,71.4,69.8,medium,669,no
Bok_Choy_00130,Bok Choy,13.78,89.55,27,glass_jar,8.42,none,81.67,air-dried,15.9,94.7,80.33,medium,2672,no
Bok_Choy_00131,Bok Choy,4.99,36.26,139,hermetic_foil,4.7,physiological,93.51,air-dried,22.1,75.8,91.55,high,4188,no
Bok_Choy_00132,Bok Choy,0.39,63.68,101,hermetic_foil,6.77,none,77.64,silica_gel_dried,28.2,91.9,77.88,medium,2962,no
Bok_Choy_00133,Bok Choy,10.19,52.22,136,paper_envelope,9.71,shallow,99.0,vacuum_dried,29.1,92.9,97.61,high,736,no
Bok_Choy_00134,Bok Choy,37.43,22.76,11,plastic,4.96,none,67.71,sun_dried,26.6,69.1,68.02,medium,1696,no
Bok_Choy_00135,Bok Choy,9.54,21.01,126,plastic,5.36,none,88.24,air-dried,21.1,71.4,91.45,high,1158,no
Bok_Choy_00136,Bok Choy,18.35,28.35,30,plastic,5.96,shallow,87.79,silica_gel_dried,19.7,71.3,85.42,high,949,no
Bok_Choy_00137,Bok Choy,26.64,65.44,94,glass_jar,6.91,none,72.09,air-dried,18.2,75.3,71.04,medium,4215,no
Bok_Choy_00138,Bok Choy,11.36,59.7,116,paper_envelope,9.8,shallow,89.4,air-dried,23.1,62.2,87.21,high,1271,no
Bok_Choy_00139,Bok Choy,38.73,58.74,15,plastic,7.14,none,95.86,vacuum_dried,22.2,88.3,96.22,high,1789,no
Bok_Choy_00140,Bok Choy,38.31,22.23,35,paper_envelope,6.89,none,76.25,vacuum_dried,22.0,64.6,73.57,medium,4125,no
Bok_Choy_00141,Bok Choy,6.33,52.85,39,glass_jar,5.6,none,84.07,air-dried,19.7,91.3,84.43,medium,3598,no
Bok_Choy_00142,Bok Choy,17.38,84.72,24,hermetic_foil,8.93,none,90.12,air-dried,23.7,80.2,90.24,high,690,no
Bok_Choy_00143,Bok Choy,8.54,47.83,8,plastic,7.38,none,93.8,silica_gel_dried,24.1,76.9,94.08,high,677,no
Bok_Choy_00144,Bok Choy,7.82,63.74,43,plastic,8.55,shallow,93.95,vacuum_dried,28.1,83.1,94.42,high,4022,no
Bok_Choy_00145,Bok Choy,-3.34,74.59,84,hermetic_foil,8.23,shallow,73.05,air-dried,26.4,92.7,70.47,medium,466,no
Bok_Choy_00146,Bok Choy,22.43,74.87,47,plastic,9.5,shallow,89.87,vacuum_dried,19.9,70.4,91.22,high,3793,no
Bok_Choy_00147,Bok Choy,17.62,56.35,26,hermetic_foil,6.62,physiological,89.78,air-dried,20.7,69.5,92.95,high,1905,no
Bok_Choy_00148,Bok Choy,-2.68,80.06,133,hermetic_foil,7.75,none,77.13,air-dried,18.6,72.9,73.54,medium,3124,no
Bok_Choy_00149,Bok Choy,7.54,47.4,143,glass_jar,6.29,none,96.63,air-dried,17.6,77.0,94.96,high,4282,no
Bok_Choy_00150,Bok Choy,35.87,82.21,101,hermetic_foil,8.82,shallow,90.37,air-dried,16.6,62.6,0.0,non-viable,3703,yes
Bok_Choy_00151,Bok Choy,5.78,36.82,63,plastic,5.68,none,96.78,silica_gel_dried,15.5,83.8,98.83,high,3707,no
Bok_Choy_00152,Bok Choy,1.52,39.62,93,plastic,6.58,shallow,89.81,silica_gel_dried,21.3,78.2,90.61,high,4486,no
Bok_Choy_00153,Bok Choy,17.03,23.72,55,plastic,3.38,none,77.29,air-dried,29.4,78.9,77.17,medium,1834,no
Bok_Choy_00154,Bok Choy,39.35,75.69,72,hermetic_foil,7.56,none,81.84,vacuum_dried,23.1,68.7,0.75,non-viable,1087,yes
Bok_Choy_00155,Bok Choy,5.89,49.19,60,plastic,6.53,none,82.36,air-dried,26.1,89.4,84.03,medium,2089,no
Bok_Choy_00156,Bok Choy,25.25,36.04,29,glass_jar,4.62,none,79.53,sun_dried,21.0,73.9,77.51,medium,162,yes
Bok_Choy_00157,Bok Choy,29.27,36.23,19,plastic,7.1,none,91.39,vacuum_dried,20.8,82.8,88.55,high,1843,no
Bok_Choy_00158,Bok Choy,5.69,83.1,73,plastic,12.3,none,88.63,silica_gel_dried,16.9,68.4,88.16,high,265,no
Bok_Choy_00159,Bok Choy,27.77,78.37,138,plastic,10.42,none,75.16,air-dried,19.5,88.6,1.14,non-viable,2116,yes
Bok_Choy_00160,Bok Choy,11.55,58.75,101,hermetic_foil,6.41,none,93.71,air-dried,28.9,70.5,94.22,high,1129,no
Bok_Choy_00161,Bok Choy,23.45,63.13,138,plastic,8.32,none,89.44,sun_dried,22.4,92.3,93.66,high,1851,no
Bok_Choy_00162,Bok Choy,23.51,53.2,57,hermetic_foil,4.79,none,86.98,sun_dried,18.1,75.9,81.68,medium,4444,no
Bok_Choy_00163,Bok Choy,19.11,47.42,68,plastic,6.69,shallow,80.87,vacuum_dried,25.0,65.1,79.68,medium,356,no
Bok_Choy_00164,Bok Choy,-0.94,84.08,87,paper_envelope,11.68,shallow,82.1,silica_gel_dried,21.1,81.4,80.82,medium,581,no
Bok_Choy_00165,Bok Choy,32.59,28.79,103,plastic,6.09,shallow,93.83,silica_gel_dried,27.4,79.5,90.42,high,3979,no
Bok_Choy_00166,Bok Choy,9.44,49.29,72,plastic,5.69,none,80.62,air-dried,16.4,74.8,82.81,medium,3102,no
Bok_Choy_00167,Bok Choy,3.39,44.12,129,hermetic_foil,4.89,none,86.62,silica_gel_dried,22.8,88.7,87.49,high,3029,no
Bok_Choy_00168,Bok Choy,-3.17,54.87,118,glass_jar,6.51,physiological,85.26,sun_dried,27.0,74.7,83.45,medium,4166,no
Bok_Choy_00169,Bok Choy,21.59,52.03,140,plastic,8.49,none,73.82,air-dried,27.8,64.8,74.01,medium,3111,no
Bok_Choy_00170,Bok Choy,25.49,56.32,116,glass_jar,5.78,none,68.83,sun_dried,20.9,61.0,70.43,medium,2358,no
Bok_Choy_00171,Bok Choy,-4.25,29.79,82,hermetic_foil,3.41,none,74.62,silica_gel_dried,26.1,91.2,74.47,medium,973,no
Bok_Choy_00172,Bok Choy,18.04,55.92,109,glass_jar,6.64,shallow,76.62,air-dried,29.5,76.3,76.81,medium,864,no
Bok_Choy_00173,Bok Choy,5.19,36.97,16,plastic,5.76,none,98.76,silica_gel_dried,24.3,79.7,98.42,high,2797,no
Bok_Choy_00174,Bok Choy,24.03,32.9,136,hermetic_foil,3.82,none,76.16,silica_gel_dried,27.2,64.0,74.06,medium,2424,no
Bok_Choy_00175,Bok Choy,2.85,24.54,35,glass_jar,3.22,shallow,96.38,air-dried,23.6,77.1,98.76,high,2640,no
Bok_Choy_00176,Bok Choy,26.09,73.39,139,hermetic_foil,7.02,none,77.4,air-dried,26.9,78.7,78.16,medium,2912,no
Bok_Choy_00177,Bok Choy,12.4,49.92,44,paper_envelope,9.81,shallow,92.3,silica_gel_dried,29.1,76.3,94.02,high,1841,no
Bok_Choy_00178,Bok Choy,37.15,63.87,139,glass_jar,7.78,none,89.99,silica_gel_dried,25.7,93.4,1.21,non-viable,3510,yes
Bok_Choy_00179,Bok Choy,1.19,70.93,139,hermetic_foil,7.69,shallow,91.12,air-dried,17.3,80.0,88.68,high,1377,no
Bok_Choy_00180,Bok Choy,10.35,67.55,85,plastic,8.8,shallow,78.98,vacuum_dried,16.2,94.1,79.05,medium,1444,no
Bok_Choy_00181,Bok Choy,0.11,52.94,82,plastic,7.91,none,91.08,air-dried,27.2,65.4,91.14,high,1391,no
Bok_Choy_00182,Bok Choy,36.61,47.15,102,paper_envelope,9.05,none,77.86,air-dried,18.9,92.0,0.0,non-viable,2528,yes
Bok_Choy_00183,Bok Choy,34.48,46.32,63,glass_jar,6.54,none,80.06,vacuum_dried,28.1,79.4,79.41,medium,2795,no
Bok_Choy_00184,Bok Choy,6.61,64.8,33,paper_envelope,8.93,shallow,90.53,silica_gel_dried,17.9,70.4,92.08,high,3087,no
Bok_Choy_00185,Bok Choy,24.7,54.64,60,plastic,7.11,none,67.58,sun_dried,28.7,86.1,65.4,medium,334,no
Bok_Choy_00186,Bok Choy,31.77,79.44,123,paper_envelope,11.55,shallow,78.31,air-dried,27.1,79.5,0.0,non-viable,458,yes
Bok_Choy_00187,Bok Choy,19.98,81.23,2,glass_jar,8.73,shallow,79.87,sun_dried,28.2,80.1,79.44,medium,1789,no
Bok_Choy_00188,Bok Choy,18.83,31.94,141,hermetic_foil,3.05,none,93.81,silica_gel_dried,18.5,66.0,93.13,high,3666,no
Bok_Choy_00189,Bok Choy,5.88,29.54,57,hermetic_foil,3.66,shallow,99.0,vacuum_dried,28.2,83.8,99.0,high,4491,no
Bok_Choy_00190,Bok Choy,-0.81,64.13,45,plastic,7.93,none,81.95,silica_gel_dried,23.8,70.3,76.93,medium,1145,no
Bok_Choy_00191,Bok Choy,35.37,41.09,31,glass_jar,3.28,physiological,97.84,air-dried,16.3,72.5,96.34,high,3367,no
